log message,log key,parameter value vector,value0,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15
Jul 10 13:17:22 connection from 220.94.205.45 (0) at Sun Jul 10 13:17:22 2005,E117,"[0, '220.94.205.45', '0', 'Sun Jul 10 13', '17', '22 2005']",0,[222],[5],[69],[223],[217],,,,,,,,,,
Jul 10 13:17:22 connection from 220.94.205.45 (0) at Sun Jul 10 13:17:22 2005,E117,"[0, '220.94.205.45', '0', 'Sun Jul 10 13', '17', '22 2005']",0,[222],[5],[69],[223],[217],,,,,,,,,,
Jul 10 13:17:22 connection from 220.94.205.45 (0) at Sun Jul 10 13:17:22 2005,E117,"[0, '220.94.205.45', '0', 'Sun Jul 10 13', '17', '22 2005']",0,[222],[5],[69],[223],[217],,,,,,,,,,
Jul 10 13:17:22 connection from 220.94.205.45 (0) at Sun Jul 10 13:17:22 2005,E117,"[0, '220.94.205.45', '0', 'Sun Jul 10 13', '17', '22 2005']",0,[222],[5],[69],[223],[217],,,,,,,,,,
Jul 10 13:17:22 connection from 220.94.205.45 (0) at Sun Jul 10 13:17:22 2005,E117,"[0, '220.94.205.45', '0', 'Sun Jul 10 13', '17', '22 2005']",0,[222],[5],[69],[223],[217],,,,,,,,,,
Jul 10 13:17:22 connection from 220.94.205.45 (0) at Sun Jul 10 13:17:22 2005,E117,"[0, '220.94.205.45', '0', 'Sun Jul 10 13', '17', '22 2005']",0,[222],[5],[69],[223],[217],,,,,,,,,,
Jul 10 13:17:22 connection from 220.94.205.45 (0) at Sun Jul 10 13:17:22 2005,E117,"[0, '220.94.205.45', '0', 'Sun Jul 10 13', '17', '22 2005']",0,[222],[5],[69],[223],[217],,,,,,,,,,
Jul 10 13:17:22 connection from 220.94.205.45 (0) at Sun Jul 10 13:17:22 2005,E117,"[0, '220.94.205.45', '0', 'Sun Jul 10 13', '17', '22 2005']",0,[222],[5],[69],[223],[217],,,,,,,,,,
Jul 10 13:17:22 connection from 220.94.205.45 (0) at Sun Jul 10 13:17:22 2005,E117,"[0, '220.94.205.45', '0', 'Sun Jul 10 13', '17', '22 2005']",0,[222],[5],[69],[223],[217],,,,,,,,,,
Jul 10 16:01:43 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[9861, '150.183.249.110']",9861,[173],,,,,,,,,,,,,,
Jul 10 16:01:44 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:01:45 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:01:45 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:01:46 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:01:47 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:01:48 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:01:48 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:01:48 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:01:49 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:01:56 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[7, '150.183.249.110']",7,[173],,,,,,,,,,,,,,
Jul 10 16:01:57 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:01:58 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:01:58 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:01:59 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:01:59 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:02:01 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[2, '150.183.249.110']",2,[173],,,,,,,,,,,,,,
Jul 10 16:02:01 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:02:01 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:02:02 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:02:08 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[6, '150.183.249.110']",6,[173],,,,,,,,,,,,,,
Jul 10 16:02:09 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:02:10 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:02:10 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:02:12 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[2, '150.183.249.110']",2,[173],,,,,,,,,,,,,,
Jul 10 16:02:12 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:02:13 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:02:14 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:02:14 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:02:14 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:02:21 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[7, '150.183.249.110']",7,[173],,,,,,,,,,,,,,
Jul 10 16:02:21 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:02:23 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[2, '150.183.249.110']",2,[173],,,,,,,,,,,,,,
Jul 10 16:02:23 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:02:24 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:02:25 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:02:26 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:02:27 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:02:27 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:02:27 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:02:33 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[6, '150.183.249.110']",6,[173],,,,,,,,,,,,,,
Jul 10 16:02:34 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:02:35 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:02:35 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:02:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:02:37 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:02:39 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[2, '150.183.249.110']",2,[173],,,,,,,,,,,,,,
Jul 10 16:02:39 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:02:40 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:02:40 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:02:45 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[5, '150.183.249.110']",5,[173],,,,,,,,,,,,,,
Jul 10 16:02:46 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:02:47 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:02:47 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:02:49 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[2, '150.183.249.110']",2,[173],,,,,,,,,,,,,,
Jul 10 16:02:50 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:02:52 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[2, '150.183.249.110']",2,[173],,,,,,,,,,,,,,
Jul 10 16:02:52 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:02:52 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:02:53 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:02:57 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[4, '150.183.249.110']",4,[173],,,,,,,,,,,,,,
Jul 10 16:02:58 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:03:00 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[2, '150.183.249.110']",2,[173],,,,,,,,,,,,,,
Jul 10 16:03:00 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:03:01 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:03:03 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[2, '150.183.249.110']",2,[173],,,,,,,,,,,,,,
Jul 10 16:03:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[2, '150.183.249.110']",2,[173],,,,,,,,,,,,,,
Jul 10 16:03:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:03:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:03:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:03:10 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[5, '150.183.249.110']",5,[173],,,,,,,,,,,,,,
Jul 10 16:03:11 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:03:12 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:03:12 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:03:13 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[1, '150.183.249.110']",1,[173],,,,,,,,,,,,,,
Jul 10 16:03:16 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[3, '150.183.249.110']",3,[173],,,,,,,,,,,,,,
Jul 10 16:03:18 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[2, '150.183.249.110']",2,[173],,,,,,,,,,,,,,
Jul 10 16:03:18 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:03:18 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:03:18 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E107,"[0, '150.183.249.110']",0,[173],,,,,,,,,,,,,,
Jul 10 16:33:01 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,E107,"[1783, '211.214.161.141']",1783,[67],,,,,,,,,,,,,,
Jul 10 16:33:01 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,E107,"[0, '211.214.161.141']",0,[67],,,,,,,,,,,,,,
Jul 10 16:33:02 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,E107,"[1, '211.214.161.141']",1,[67],,,,,,,,,,,,,,
Jul 10 16:33:02 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,E107,"[0, '211.214.161.141']",0,[67],,,,,,,,,,,,,,
Jul 10 16:33:02 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,E107,"[0, '211.214.161.141']",0,[67],,,,,,,,,,,,,,
Jul 10 16:33:03 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,E107,"[1, '211.214.161.141']",1,[67],,,,,,,,,,,,,,
Jul 10 16:33:03 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,E107,"[0, '211.214.161.141']",0,[67],,,,,,,,,,,,,,
Jul 10 16:33:04 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,E107,"[1, '211.214.161.141']",1,[67],,,,,,,,,,,,,,
Jul 10 16:33:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,E107,"[1, '211.214.161.141']",1,[67],,,,,,,,,,,,,,
Jul 10 16:33:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,E107,"[0, '211.214.161.141']",0,[67],,,,,,,,,,,,,,
Jul 11 03:46:14 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,E107,"[40389, '82.77.200.128']",40389,[133],,,,,,,,,,,,,,
Jul 11 03:46:15 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,E107,"[1, '82.77.200.128']",1,[133],,,,,,,,,,,,,,
Jul 11 03:46:15 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,E107,"[0, '82.77.200.128']",0,[133],,,,,,,,,,,,,,
Jul 11 03:46:15 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,E107,"[0, '82.77.200.128']",0,[133],,,,,,,,,,,,,,
Jul 11 03:46:15 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,E107,"[0, '82.77.200.128']",0,[133],,,,,,,,,,,,,,
Jul 11 03:46:15 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,E107,"[0, '82.77.200.128']",0,[133],,,,,,,,,,,,,,
Jul 11 03:46:16 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,E107,"[1, '82.77.200.128']",1,[133],,,,,,,,,,,,,,
Jul 11 03:46:17 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,E107,"[1, '82.77.200.128']",1,[133],,,,,,,,,,,,,,
Jul 11 03:46:17 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,E107,"[0, '82.77.200.128']",0,[133],,,,,,,,,,,,,,
Jul 11 03:46:19 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,E107,"[2, '82.77.200.128']",2,[133],,,,,,,,,,,,,,
Jul 11 04:03:03 session opened for user cyrus by (uid=0),E101,"[1004, 'cyrus', '0']",1004,[106],[5],,,,,,,,,,,,,
Jul 11 04:03:04 session closed for user cyrus,E33,"[1, 'cyrus']",1,[106],,,,,,,,,,,,,,
Jul 11 04:03:05 ALERT exited abnormally with [1],E97,[1],1,,,,,,,,,,,,,,,
Jul 11 04:08:37 session opened for user news by (uid=0),E101,"[332, 'news', '0']",332,[75],[5],,,,,,,,,,,,,
Jul 11 04:08:38 session closed for user news,E33,"[1, 'news']",1,[75],,,,,,,,,,,,,,
Jul 11 11:33:13 check pass; user unknown,E116,[26675],26675,,,,,,,,,,,,,,,
Jul 11 11:33:13 authentication failure; logname= uid=0 euid=0 tty=:0 ruser= rhost=,E86,[0],0,,,,,,,,,,,,,,,
Jul 11 11:33:17 Couldn't authenticate user,E16,[4],4,,,,,,,,,,,,,,,
Jul 11 17:58:16 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,E107,"[23099, '211.137.205.253']",23099,[45],,,,,,,,,,,,,,
Jul 11 17:58:16 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,E107,"[0, '211.137.205.253']",0,[45],,,,,,,,,,,,,,
Jul 11 17:58:16 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,E107,"[0, '211.137.205.253']",0,[45],,,,,,,,,,,,,,
Jul 11 17:58:19 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,E107,"[3, '211.137.205.253']",3,[45],,,,,,,,,,,,,,
Jul 11 17:58:20 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,E107,"[1, '211.137.205.253']",1,[45],,,,,,,,,,,,,,
Jul 11 17:58:21 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,E107,"[1, '211.137.205.253']",1,[45],,,,,,,,,,,,,,
Jul 11 17:58:21 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,E107,"[0, '211.137.205.253']",0,[45],,,,,,,,,,,,,,
Jul 11 17:58:21 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,E107,"[0, '211.137.205.253']",0,[45],,,,,,,,,,,,,,
Jul 11 17:58:22 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,E107,"[1, '211.137.205.253']",1,[45],,,,,,,,,,,,,,
Jul 11 17:58:23 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,E107,"[1, '211.137.205.253']",1,[45],,,,,,,,,,,,,,
Jul 12 04:03:40 session opened for user cyrus by (uid=0),E101,"[36317, 'cyrus', '0']",36317,[106],[5],,,,,,,,,,,,,
Jul 12 04:03:41 session closed for user cyrus,E33,"[1, 'cyrus']",1,[106],,,,,,,,,,,,,,
Jul 12 04:03:42 ALERT exited abnormally with [1],E97,[1],1,,,,,,,,,,,,,,,
Jul 12 04:09:49 session opened for user news by (uid=0),E101,"[367, 'news', '0']",367,[75],[5],,,,,,,,,,,,,
Jul 12 04:09:50 session closed for user news,E33,"[1, 'news']",1,[75],,,,,,,,,,,,,,
Jul 12 06:09:43 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,E107,"[7193, '68.143.156.89.nw.nuvox.net']",7193,[292],,,,,,,,,,,,,,
Jul 12 06:09:44 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,E107,"[1, '68.143.156.89.nw.nuvox.net']",1,[292],,,,,,,,,,,,,,
Jul 12 06:09:44 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,E107,"[0, '68.143.156.89.nw.nuvox.net']",0,[292],,,,,,,,,,,,,,
Jul 12 06:09:44 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,E107,"[0, '68.143.156.89.nw.nuvox.net']",0,[292],,,,,,,,,,,,,,
